x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1315251,119,119,119,251,1,0,0,0,0,0,0,1,12,13,1,12,8,1,6,0,3,0,2,1,1,1,2,2,5,0,0,0,0,0,0,0,0,0,0,,0,0,20500,1000,0,0,0,0,0,0,0,0,1,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14899,11,0,0,0,1,10,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,40,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,,,0,0,0,0,0,0,0,0,0,6201,6201,15000,0,,,,2,0,,0,0,1,1,1,0,1,3,1,0,5,2,119,119,119.0000,0,,0,0,0,0,0,,,,,0,0,0,0.0261,30586,30586,0.0276,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,0,0,0,0,,0,,566
1586400,141,86,119,358,1,0,0,1,0,8,3,2,8,22,3,19,5,2,19,2,3,1,1,1,1,1,2,1,9,0,0,0,0,0,0,0,0,0,0,0.0954,12200,11036,8200,200,0,1,0,0,0,0,0,0,0,0,0,0.1419,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,1,17,0,2,5,7,8,4,8,14,16,17,0,0,3,3,3,4,6,9,9,9,3,5,5,5,5,4,6,6,6,6,1,1,1,1,1,0,1,0,0,0,0,0,0,5,4,8,14,16,17,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,0,2,5,7,8,4,8,14,16,17,0,0,3,3,3,4,6,9,9,9,3,5,5,5,5,4,6,6,6,6,1,1,1,1,1,0.5000,0.5000,2,2,2,1,0,0,0,0,0,1164,1164,8200,11036,131,86,108.5000,0,0,,0,1,1,1,1,1,1,2,1,0,5,1,141,141,141.0000,87787,0.8666,1,1,1,0,0,,,,,0,0,0,0.3251,88951,0,,0,1,1,88951,87787,1164,1,1,1,0,0,1,,,,0,87787,,0,,0,,0,0,0,0,,0,,727
1422733,192,192,192,192,1,1,1,0,0,0,0,0,2,3,1,2,2,1,3,1,2,1,0,0,0,1,0,0,2,4,0,3,3,3,2,0,1,1,1,0.0126,5300,5233,5300,750,1,0,0,0,0,0,0,0,0,0,0,0.0126,0.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,1,1,1,1,0,0,0,1,1,67,67,5300,5233,192,192,192.0000,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0083,67,0,,0,0,0,67,0,67,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,741
1413399,71,17,45,183,0,0,0,1,1,3,7,2,5,19,5,14,4,3,16,4,3,2,0,1,0,1,2,0,7,1,0,0,0,1,1,0,0,0,1,0.0920,30000,27239,10000,200,2,0,0,1,0,0,0,0,0,0,0,0.3029,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7500,0.7500,4,3,3,3,0,0,0,0,0,2761,2424,10000,27239,71,17,46.0000,0,0,,0,1,1,1,1,1,1,2,1,0,1,0,42,42,42.0000,142171,0.8055,1,1,1,0,0,,,,,0,0,0,0.2899,144932,0,,0,0,0,144932,0,144932,1,1,1,0,0,,,,,0,142171,,0,,0,,0,0,0,0,,0,,799
872862,49,42,44,106,0,0,0,2,1,19,19,3,0,44,3,41,6,2,1,0,1,0,42,0,1,0,0,1,0,4,0,0,3,4,3,0,0,2,3,,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,,,7,0,0,0,0,3,6,1,0,0,0,0,1,1,2,0,4768,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28,2,0,0,0,2,2,2,3,1,0,0,2,19,0,0,1,3,4,0,0,1,14,19,0,0,0,1,2,0,0,0,11,15,0,0,0,3,4,0,0,0,10,13,0,0,0,7,9,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,1,1,1,5,0,0,1,1,5,0,0,0,0,0,0,0,6,3,1,0,2,24,0,0,1,3,8,0,0,1,14,24,0,0,0,1,3,0,0,0,11,16,0,0,0,3,4,0,0,0,10,13,0,0,0,7,9,,,0,0,0,0,0,0,0,0,0,0,0,200,0,,,,1,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,1,3353,49,49,49.0000,0.2236,1,1,1,0.0804,5248,464,0.0607,2,2,2,3353,3353,0,1,1,1,3,2,9,49,42,44.6666,3353,3353,0.2236,3353,0.2236,0,,1,1,1,0,,0,,535
801384,29,8,13,29,0,0,4,1,1,0,0,0,0,6,4,2,2,2,5,3,1,1,1,0,0,1,0,0,5,18,0,0,1,6,11,0,0,1,4,1.2955,900,-266,300,300,0,0,0,0,0,0,0,0,1,0,4,1.8999,0.8199,9,0,0,1,4,5,9,0,0,0,0,0,0,0,5,0,7741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,1,0,1,2,1,2,0,1,0,1,7,1,2,2,2,2,6,7,7,7,7,2,2,2,2,2,5,5,5,5,5,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,1,5,6,7,7,7,7,0,,0,0,0,0,0,0,,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,1,0,1,7,1,2,2,2,2,6,7,7,7,7,2,2,2,2,2,5,5,5,5,5,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,1.0000,1.0000,0,0,0,0,0,0,0,0,4,2226,635,300,-266,9,8,8.3333,4,2,1.5333,920,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.5297,3305,1980,1.6499,2,2,2,2245,920,1325,1,1,1,1,0,1,29,29,29.0000,1079,1079,0.2276,0,,1079,0.2276,1,1,1,0,,0,,435
1516535,10,10,10,74,0,0,1,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,5,0,1,1,2,4,5,0,0,0,0,0,0,0,1,0,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,1,1,0,0,0,1,4,0,1,1,1,1,1,4,4,4,4,0,1,1,1,1,1,3,3,3,3,0,1,1,1,1,1,2,2,2,2,1,1,1,1,1,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,1,1,1,1,4,4,4,4,0,1,1,1,1,1,3,3,3,3,0,1,1,1,1,1,2,2,2,2,1,1,1,1,1,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.4964,420,420,1.3375,1,1,1,420,420,0,0,1,1,1,1,5,10,10,10.0000,420,420,1.3375,420,1.3375,0,,0,1,1,0,,0,,361
1369984,129,0,72,345,0,1,2,2,0,2,6,3,4,19,3,16,4,2,18,3,3,2,0,1,0,1,1,0,9,3,1,1,1,1,3,1,1,1,1,0.0844,39800,36438,42800,100,2,0,0,1,0,0,0,0,0,0,0,0.3241,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,3,3,3,2,1,1,1,1,2,3362,3241,42800,36438,129,0,72.3333,0,0,,0,1,1,1,1,0,1,1,0,0,1,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0045,3362,0,,0,0,0,3362,0,3362,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,808
821920,,,,36,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,6,4,0,1,2,4,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,15,0,1,1,2,15,15,0,0,0,0,0,0,0,12,0,15899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.0000,2414,0,,0,0,0,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,479
1585661,,,,122,0,0,0,0,0,1,6,12,2,21,0,21,4,0,1,0,1,0,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,,,6,0,0,2,2,6,6,2,0,0,1,1,2,2,3,2,3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,300,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0983,1174,1174,0.4335,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,556
1312513,121,17,65,340,1,0,0,3,0,3,2,0,10,18,9,9,4,3,6,2,2,1,4,1,1,1,8,4,5,0,0,0,0,0,0,0,0,0,0,0.0602,44000,41350,23000,600,1,1,0,0,0,0,0,0,0,0,0,0.1224,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,2,2,2,2,2,2,0,0,0,2650,2572,23000,41350,121,111,116.0000,0,0,,0,1,1,1,1,1,1,8,4,0,1,0,81,54,67.5000,354094,0.7496,1,1,1,1,28707,50,17,28.0000,0.5296,1,1,1,0.2595,385451,0,,0,0,0,385451,0,385451,1,1,1,3,0,1,50,17,28.0000,28707,382801,0.5296,0,,28707,0.5296,1,1,1,0,,0,,817
1581250,210,92,151,210,0,0,0,1,1,1,1,1,3,8,2,6,5,2,6,2,3,2,1,0,1,1,0,1,4,1,0,0,0,0,1,0,0,0,0,0.2702,9000,5108,10000,800,0,0,1,0,0,0,0,0,0,0,0,0.2702,0.2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000,0.5000,2,1,1,1,0,0,0,0,0,1892,1892,7000,5108,210,92,151.0000,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0457,1892,0,,0,0,0,1892,0,1892,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,787
1667622,98,48,76,98,1,0,0,0,1,5,2,4,0,12,4,8,7,2,4,0,3,0,4,0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,,0,0,3000,500,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,3,3,3,4,0,0,0,4,57,4,6,7,10,10,16,21,43,57,57,0,0,1,1,1,12,15,36,47,47,0,3,7,13,13,12,15,35,46,46,12,12,28,33,33,0,,0,0,0,0,0,0,,0,0,0,0,0,1,5,4,6,10,13,13,3,0,2,3,3,3,1,0,1,1,1,1,0,5,0,1,0,4,60,4,6,7,10,10,16,21,43,57,57,0,0,1,1,1,12,15,36,47,47,0,3,7,13,13,12,15,35,46,46,12,12,28,33,33,,,0,0,0,0,0,0,0,0,0,2521,2521,3000,0,,,,2,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,3223,48,48,48.0000,0.4106,1,1,1,0.9048,42570,42570,0.9888,4,4,4,39507,39507,0,1,1,1,4,4,5,98,48,76.0000,39507,39507,1.0169,39507,1.0169,0,,1,1,1,1,5,36284,1.1704,452
877420,5,3,4,61,0,3,3,0,1,2,1,0,0,7,3,4,3,2,4,3,2,2,3,0,1,1,0,3,3,5,0,0,4,4,4,0,0,3,3,0.8544,900,131,300,300,0,0,0,0,0,1,0,0,1,0,2,1.1066,0.5899,9,0,0,2,2,5,7,0,0,0,0,0,0,0,2,0,5766,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,1,1,0,0,12,1,1,2,5,10,1,1,2,6,12,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,0,0,0,0,0,0,0,3,3,1208,439,300,131,5,3,4.0000,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.3483,11793,439,1.4633,0,1,1,769,177,592,1,1,1,0,0,3,,,,0,0,,0,,0,,0,0,0,0,,0,,498
1590571,257,156,206,257,1,0,0,1,0,0,0,0,2,3,2,1,2,1,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,,0,0,300,300,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,2,2,2,2,0,0,0,2,12,0,0,0,0,0,0,0,6,12,12,0,0,0,0,0,0,0,6,12,12,0,0,0,0,0,0,0,6,12,12,0,0,6,12,12,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,2,0,0,0,2,12,0,0,0,0,0,0,0,6,12,12,0,0,0,0,0,0,0,6,12,12,0,0,0,0,0,0,0,6,12,12,0,0,6,12,12,,,0,0,0,0,0,0,0,0,0,509,509,300,0,,,,1,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.6966,509,509,1.6966,2,2,2,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,530
1254984,50,21,35,234,0,0,0,2,5,7,2,5,8,29,5,24,7,4,22,3,3,2,6,1,1,1,1,4,15,4,0,1,3,4,4,0,1,3,4,0.0915,29501,26801,30000,200,1,1,0,0,0,0,0,0,0,0,0,0.1799,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.3333,3,3,2,2,2,0,0,0,0,3414,2700,30000,26801,50,21,35.0000,0,0,,0,1,1,1,1,1,1,2,1,0,1,0,48,48,48.0000,290304,0.9158,1,1,1,1,9397,22,22,22.0000,0.5174,1,1,1,0.4528,303115,0,,0,0,0,302401,0,302401,1,1,1,1,0,1,22,22,22.0000,9397,299701,0.5174,0,,9397,0.5174,1,1,1,0,,0,,807
1669839,123,0,37,179,0,1,3,3,17,10,1,6,3,43,22,21,6,6,35,19,3,3,8,0,1,1,0,5,30,2,1,1,1,2,2,1,1,1,2,0.0213,128105,125365,33000,400,14,1,1,0,0,0,0,0,0,0,0,0.2849,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8421,0.8421,12,12,9,7,3,2,1,1,2,2740,1440,33000,125365,123,0,40.5789,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,26481,9,9,9.0000,0.8333,1,1,1,0.1342,48437,0,,0,0,0,48437,0,48437,1,1,1,3,0,2,30,9,17.3333,45697,45697,0.8920,0,,45697,0.8920,1,1,1,0,1,10393,1.0997,760
1384529,284,3,74,348,0,1,3,0,2,6,1,5,11,28,5,23,7,5,16,3,4,3,7,1,1,1,4,7,7,5,0,0,5,5,1,0,0,1,1,0.7230,40800,11299,26100,500,2,0,0,0,0,0,0,0,0,0,1,1.0998,0.0510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,3,3,3,3,1,1,0,0,2,29501,28707,26100,11299,284,11,107.6666,0,0,,0,1,1,1,1,1,1,4,1,0,1,0,45,45,45.0000,326493,0.9204,1,1,1,1,41777,3,3,3.0000,0.9614,1,1,1,0.2376,397771,0,,0,0,0,397771,0,397771,1,1,1,1,0,1,3,3,3.0000,41777,368270,0.9614,0,,41777,0.9614,1,1,1,0,,0,,665
1112912,67,3,32,213,0,1,1,1,1,2,4,2,13,24,6,18,8,4,9,3,2,2,9,1,1,1,4,9,9,5,0,0,3,3,5,0,0,3,3,1.0695,8700,-605,465000,500,0,0,0,0,0,0,1,0,0,1,1,1.1346,0.6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,41,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,2,23,0,0,1,1,3,0,0,1,9,18,0,0,0,0,2,0,0,0,8,15,0,0,0,0,2,0,0,0,8,13,0,0,0,8,11,1.0000,1.0000,1,1,1,1,0,0,0,0,0,9305,8056,29400,-605,67,29,46.0000,3,0,,0,1,1,1,1,0,1,5,0,0,5,2,,,,0,,0,0,0,1,27211,37,3,19.0000,0.4963,1,1,1,0.0100,36516,0,0.0000,0,0,0,36516,528,35988,1,1,1,3,0,2,37,3,19.0000,27211,27211,0.4963,0,,27211,0.4963,1,1,1,0,,0,,667
1270299,167,17,93,225,0,0,0,1,0,0,1,1,6,9,4,5,7,4,1,0,1,0,3,1,1,0,3,2,0,1,0,0,0,0,1,0,0,0,0,,0,0,6000,3000,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,253,253,6000,0,167,167,167.0000,0,0,,0,1,1,1,1,1,1,3,2,0,1,0,126,63,94.5000,348264,0.8687,1,1,1,1,15919,17,17,17.0000,0.6785,1,1,1,0.4448,364436,0,,0,0,0,364436,0,364436,1,1,1,1,0,1,17,17,17.0000,15919,364183,0.6785,0,,15919,0.6785,1,1,1,0,,0,,799
