x001   ,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041  ,x042   ,x043  ,x044   ,x045 ,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057  ,x058  ,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075 ,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222  ,x223  ,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233  ,x234 ,x235 ,x236  ,x237,x238,x239    ,x240,x241,x242  ,x243 ,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257    ,x258   ,x259  ,x260,x261,x262,x263,x264 ,x265,x266,x267    ,x268  ,x269,x270,x271,x272   ,x273   ,x274  ,x275   ,x276,x277,x278,x279   ,x280   ,x281   ,x282,x283,x284,x285,x286,x287,x288,x289,x290    ,x291  ,x292   ,x293  ,x294  ,x295  ,x296  ,x297  ,x298,x299,x300,x301,x302,x303  ,x304  ,y
1654095,120 ,6   ,49  ,132 ,1   ,0   ,1   ,4   ,0   ,5   ,2   ,2   ,7   ,21  ,6   ,15  ,8   ,5   ,12  ,2   ,2   ,1   ,6   ,1   ,1   ,1   ,2   ,3   ,9   ,5   ,0   ,0   ,0   ,2   ,3   ,0   ,0   ,0   ,1   ,0.6270,3400   ,1268  ,4000   ,0    ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0.7518,0.3983,1   ,0   ,1   ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,272  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1.0000,1.0000,2   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,2132  ,1654 ,4000 ,1268  ,120 ,120 ,120.0000,0   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,1   ,1   ,2   ,1   ,0   ,1   ,0   ,21  ,21  ,21.0000 ,119618 ,0.9646,1   ,1   ,1   ,1   ,21171,12  ,12  ,12.0000 ,0.8713,1   ,1   ,1   ,0.4705 ,153266 ,284   ,0.2828 ,0   ,0   ,0   ,152982 ,0      ,152982 ,1   ,1   ,1   ,3   ,0   ,1   ,17  ,6   ,11.6666 ,31232 ,150850 ,0.8648,0     ,      ,31232 ,0.8648,1   ,1   ,1   ,0   ,    ,0     ,      ,648
1634775,200 ,6   ,134 ,236 ,1   ,1   ,2   ,1   ,1   ,0   ,1   ,1   ,15  ,21  ,4   ,17  ,8   ,4   ,11  ,2   ,3   ,2   ,6   ,1   ,1   ,1   ,2   ,4   ,8   ,7   ,1   ,2   ,2   ,6   ,5   ,1   ,2   ,2   ,4   ,0.0000,3000   ,3000  ,19550  ,400  ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0.0000,0.0000,6   ,0   ,1   ,4   ,4   ,5   ,6   ,1   ,0   ,0   ,1   ,1   ,1   ,1   ,0   ,0   ,4217 ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,1   ,0   ,0   ,0   ,1   ,1   ,1   ,2   ,1   ,0   ,0   ,1   ,42  ,2   ,2   ,3   ,3   ,5   ,6   ,12  ,20  ,31  ,40  ,0   ,0   ,2   ,4   ,8   ,4   ,10  ,17  ,28  ,35  ,0   ,0   ,2   ,5   ,8   ,4   ,10  ,15  ,24  ,27  ,4   ,10  ,13  ,19  ,19  ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,1   ,5   ,4   ,10  ,18  ,29  ,38  ,0   ,2   ,2   ,2   ,2   ,2   ,2   ,3   ,0   ,0   ,1   ,1   ,2   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,3   ,1   ,0   ,1   ,1   ,44  ,3   ,3   ,4   ,4   ,6   ,8   ,14  ,22  ,33  ,42  ,1   ,1   ,3   ,5   ,9   ,5   ,11  ,18  ,29  ,36  ,0   ,0   ,2   ,5   ,8   ,4   ,10  ,15  ,24  ,27  ,4   ,10  ,13  ,19  ,19  ,0.0000,0.0000,1   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,1   ,705   ,555  ,11300,3000  ,170 ,161 ,165.5000,3   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,1   ,1   ,3   ,1   ,1   ,9   ,2   ,200 ,200 ,200.0000,23789  ,0.3626,1   ,1   ,1   ,1   ,6087 ,6   ,6   ,6.0000  ,0.9104,1   ,1   ,1   ,0.1376 ,32101  ,24494 ,0.2480 ,1   ,2   ,2   ,29876  ,29876  ,0      ,1   ,1   ,1   ,1   ,0   ,2   ,6   ,6   ,6.0000  ,6087  ,29876  ,0.9104,6087  ,0.9104,0     ,      ,1   ,1   ,1   ,0   ,    ,0     ,      ,566
835907 ,    ,    ,    ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,6   ,0   ,0   ,0   ,5   ,3   ,0   ,0   ,0   ,2   ,      ,0      ,0     ,       ,     ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,      ,1   ,0   ,0   ,0   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,507  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,      ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0     ,     ,     ,0     ,    ,    ,        ,0   ,0   ,      ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,       ,0      ,0     ,       ,0   ,0   ,0   ,0      ,0      ,0      ,0   ,0   ,0   ,0   ,0   ,    ,    ,    ,        ,0     ,0      ,      ,0     ,      ,0     ,      ,0   ,0   ,0   ,0   ,    ,0     ,      ,524
1247070,66  ,5   ,36  ,191 ,0   ,1   ,1   ,1   ,1   ,5   ,4   ,3   ,1   ,16  ,4   ,12  ,3   ,2   ,14  ,4   ,2   ,2   ,2   ,0   ,1   ,1   ,0   ,2   ,10  ,1   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,1   ,0.2700,13300  ,9708  ,9050   ,500  ,0   ,1   ,0   ,2   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.3527,0.0000,1   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,192  ,1   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,78  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,1   ,4   ,1   ,1   ,1   ,1   ,1   ,4   ,4   ,4   ,4   ,4   ,1   ,1   ,1   ,1   ,1   ,3   ,3   ,3   ,3   ,3   ,1   ,1   ,1   ,1   ,1   ,2   ,2   ,2   ,2   ,2   ,1   ,1   ,1   ,1   ,1   ,0.5000,0.5000,3   ,2   ,1   ,1   ,0   ,0   ,0   ,1   ,1   ,4495  ,3192 ,9050 ,9708  ,66  ,5   ,36.0000 ,3   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,0.0789 ,4495   ,903   ,0.3009 ,0   ,0   ,0   ,3592   ,0      ,3592   ,1   ,1   ,1   ,0   ,0   ,1   ,    ,    ,        ,0     ,0      ,      ,0     ,      ,0     ,      ,0   ,0   ,0   ,0   ,    ,0     ,      ,627
956443 ,116 ,32  ,74  ,321 ,1   ,0   ,1   ,0   ,1   ,1   ,0   ,2   ,4   ,9   ,2   ,7   ,5   ,2   ,6   ,1   ,3   ,1   ,0   ,0   ,0   ,1   ,0   ,0   ,4   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.0617,106000 ,99455 ,93000  ,300  ,2   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.0640,0.0453,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1.0000,1.0000,1   ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,1   ,590   ,590  ,13000,12410 ,32  ,32  ,32.0000 ,0   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,0   ,1   ,1   ,1   ,0   ,1   ,0   ,116 ,116 ,116.0000,5955   ,0.0640,1   ,1   ,1   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,0.0444 ,6545   ,0     ,       ,0   ,0   ,0   ,6545   ,0      ,6545   ,1   ,1   ,1   ,0   ,0   ,    ,    ,    ,        ,0     ,0      ,      ,0     ,      ,0     ,      ,0   ,0   ,0   ,0   ,    ,0     ,      ,820
1668269,1   ,1   ,1   ,1   ,0   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,1   ,0   ,1   ,1   ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,1   ,0   ,0   ,1   ,3   ,1   ,3   ,3   ,3   ,2   ,1   ,2   ,2   ,2   ,0.0000,300    ,300   ,300    ,300  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.0000,0.0000,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0.0000,0.0000,0   ,0   ,0   ,0   ,0   ,0   ,1   ,1   ,1   ,0     ,0    ,300  ,300   ,1   ,1   ,1.0000  ,0   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,0.0000 ,0      ,0     ,       ,0   ,0   ,0   ,0      ,0      ,0      ,1   ,1   ,1   ,0   ,0   ,    ,    ,    ,        ,0     ,0      ,      ,0     ,      ,0     ,      ,0   ,0   ,0   ,0   ,    ,0     ,      ,668
820487 ,4   ,4   ,4   ,50  ,0   ,1   ,1   ,0   ,2   ,2   ,0   ,0   ,0   ,5   ,1   ,4   ,2   ,1   ,0   ,0   ,0   ,0   ,5   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,      ,0      ,0     ,       ,     ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,      ,5   ,0   ,0   ,0   ,0   ,0   ,4   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,4   ,0   ,2509 ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,4   ,0   ,0   ,0   ,4   ,40  ,0   ,0   ,0   ,0   ,0   ,0   ,20  ,40  ,40  ,40  ,0   ,0   ,0   ,0   ,0   ,0   ,20  ,40  ,40  ,40  ,0   ,0   ,8   ,8   ,8   ,0   ,20  ,40  ,40  ,40  ,0   ,20  ,32  ,32  ,32  ,      ,      ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0     ,     ,     ,0     ,    ,    ,        ,0   ,0   ,      ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,0.0058 ,80     ,0     ,0.0000 ,0   ,0   ,0   ,80     ,0      ,80     ,1   ,1   ,1   ,1   ,0   ,5   ,4   ,4   ,4.0000  ,80    ,80     ,0.3333,0     ,      ,80    ,0.3333,1   ,1   ,1   ,1   ,5   ,0     ,      ,518
962005 ,15  ,3   ,10  ,15  ,0   ,2   ,3   ,3   ,0   ,0   ,0   ,0   ,0   ,6   ,5   ,1   ,2   ,2   ,6   ,5   ,2   ,2   ,0   ,0   ,0   ,1   ,0   ,0   ,6   ,48  ,0   ,0   ,2   ,19  ,21  ,0   ,0   ,2   ,8   ,0.6497,2250   ,788   ,700    ,300  ,0   ,0   ,0   ,1   ,2   ,0   ,1   ,0   ,0   ,0   ,1   ,1.0442,0.3800,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0    ,1   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,1   ,51  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1.0000,1.0000,0   ,0   ,0   ,0   ,0   ,0   ,0   ,2   ,3   ,1462  ,731  ,700  ,788   ,15  ,3   ,10.4000 ,0   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,0   ,0    ,    ,    ,        ,      ,0   ,0   ,0   ,0.5314 ,1462   ,0     ,       ,0   ,0   ,0   ,1462   ,0      ,1462   ,1   ,1   ,1   ,0   ,0   ,    ,    ,    ,        ,0     ,0      ,      ,0     ,      ,0     ,      ,0   ,0   ,0   ,0   ,    ,0     ,      ,584
1466017,33  ,2   ,21  ,120 ,0   ,1   ,1   ,3   ,4   ,3   ,1   ,0   ,3   ,15  ,5   ,10  ,7   ,3   ,6   ,4   ,3   ,2   ,9   ,0   ,1   ,1   ,0   ,7   ,5   ,16  ,0   ,4   ,5   ,5   ,6   ,0   ,1   ,2   ,2   ,0.5443,8050   ,3668  ,4600   ,500  ,3   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0.8941,0.0123,6   ,0   ,1   ,1   ,1   ,5   ,6   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,6   ,0   ,1997 ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,1   ,0   ,0   ,0   ,1   ,0   ,0   ,1   ,1   ,1   ,0   ,0   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,1.0000,1.0000,2   ,2   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,4382  ,4113 ,4600 ,3668  ,33  ,20  ,25.7500 ,0   ,0   ,      ,0    ,1   ,1   ,1   ,1   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,1   ,37895,2   ,2   ,2.0000  ,1.0046,1   ,1   ,1   ,0.1841 ,42277  ,0     ,0.0000 ,0   ,0   ,0   ,42277  ,0      ,42277  ,1   ,1   ,1   ,1   ,0   ,2   ,2   ,2   ,2.0000  ,37895 ,37895  ,1.0046,0     ,      ,37895 ,1.0046,1   ,1   ,1   ,0   ,    ,0     ,      ,653
1436560,16  ,13  ,15  ,50  ,0   ,0   ,0   ,4   ,0   ,1   ,0   ,0   ,0   ,5   ,3   ,2   ,3   ,2   ,1   ,0   ,1   ,0   ,4   ,0   ,1   ,0   ,0   ,2   ,0   ,3   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,      ,0      ,0     ,300    ,300  ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,      ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,0   ,0   ,0   ,0   ,0   ,1   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,      ,      ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0     ,0    ,300  ,0     ,    ,    ,        ,0   ,0   ,      ,0    ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,0   ,    ,0   ,    ,    ,        ,0      ,      ,0   ,0   ,0   ,1   ,16290,13  ,13  ,13.0000 ,0.9051,1   ,1   ,1   ,0.4930 ,19457  ,0     ,       ,0   ,0   ,0   ,19457  ,0      ,19457  ,1   ,1   ,1   ,3   ,0   ,1   ,16  ,13  ,15.0000 ,19457 ,19457  ,0.9193,0     ,      ,19457 ,0.9193,1   ,1   ,1   ,0   ,1   ,3167  ,1.0000,652
